Date,Time,TargetTemp,ActualTemp,BuildingID
6/1/13,10:13:19,67,78,11
6/2/13,11:13:19,68,66,3
6/3/13,12:13:19,67,59,20
6/4/13,13:13:19,67,56,9
6/5/13,14:13:19,65,56,9
6/6/13,15:13:19,69,65,13
6/7/13,16:13:19,66,64,6
6/8/13,17:13:19,65,70,5
6/9/13,18:13:19,70,62,9
6/10/13,19:13:19,69,72,15
6/11/13,20:13:19,65,78,19
6/12/13,21:13:19,65,60,10
6/13/13,22:13:19,65,69,2
6/14/13,23:13:19,67,78,13
6/15/13,0:43:51,67,76,18
6/16/13,1:43:51,65,74,16
6/17/13,2:43:51,65,63,4
6/18/13,3:43:51,67,66,15
6/19/13,4:43:51,70,69,18
6/20/13,5:43:51,70,71,18
6/21/13,6:43:51,65,71,18
6/22/13,7:43:51,69,73,8
6/23/13,8:43:51,66,63,10
6/24/13,9:43:51,66,70,1
6/25/13,10:43:51,70,79,1
6/26/13,11:43:51,66,63,1
6/27/13,12:43:51,67,69,8
6/28/13,13:43:51,66,62,7
6/29/13,14:43:51,69,59,3
6/30/13,15:43:51,69,77,15
6/1/13,16:43:51,67,60,7
6/2/13,17:43:51,67,68,13
6/3/13,18:43:51,66,79,12
6/4/13,19:43:51,66,78,17
6/5/13,20:43:51,68,75,8
6/6/13,21:43:51,69,71,9
6/7/13,22:43:51,65,61,11
6/8/13,23:43:51,66,71,20
6/9/13,0:13:20,69,64,2
6/10/13,1:13:20,66,67,12
6/11/13,2:13:20,65,80,7
6/12/13,3:13:20,66,77,12
6/13/13,4:13:20,67,65,10
6/14/13,5:13:20,67,78,18
6/15/13,6:13:20,67,75,9
6/16/13,7:13:20,67,55,7
6/17/13,8:13:20,65,67,8
6/18/13,9:13:20,69,69,3
6/19/13,10:13:20,69,68,17
6/20/13,11:13:20,69,80,19
6/21/13,12:13:20,66,80,17
6/22/13,13:13:20,67,70,13
6/23/13,14:13:20,67,77,8
6/24/13,15:13:20,69,62,2
6/25/13,16:13:20,67,56,10
6/26/13,17:13:20,65,78,15
6/27/13,18:13:20,65,79,19
6/28/13,19:13:20,67,58,9
6/29/13,20:13:20,67,61,14
6/30/13,21:13:20,69,63,13
6/1/13,22:13:20,67,65,14
6/2/13,23:13:20,68,55,17
6/3/13,0:33:07,65,56,19
6/4/13,1:33:07,66,61,20
6/5/13,2:33:07,66,56,5
6/6/13,3:33:07,67,74,10
6/7/13,4:33:07,66,64,19
6/8/13,5:33:07,67,78,15
6/9/13,6:33:07,66,69,7
6/10/13,7:33:07,70,68,10
6/11/13,8:33:07,69,78,5
6/12/13,9:33:07,67,71,5
6/13/13,10:33:07,70,69,3
6/14/13,11:33:07,67,62,4
6/15/13,12:33:07,68,69,4
6/16/13,13:33:07,68,59,17
6/17/13,14:33:07,66,72,8
6/18/13,15:33:07,68,79,12
6/19/13,16:33:07,68,79,2
6/20/13,17:33:07,68,74,12
6/21/13,18:33:07,66,63,7
6/22/13,19:33:07,66,76,17
6/23/13,20:33:07,66,66,11
6/24/13,21:33:07,69,64,9
6/25/13,22:33:07,65,75,12
6/26/13,23:33:07,65,63,4
6/27/13,0:45:56,66,73,14
6/28/13,1:45:56,69,59,15
6/29/13,2:45:56,70,80,11
6/30/13,3:45:56,67,73,10
6/1/13,4:45:56,67,64,7
6/2/13,5:45:56,69,78,11
6/3/13,6:45:56,69,72,5
6/4/13,7:45:56,67,55,4
6/5/13,8:45:56,70,69,14
6/6/13,9:45:56,68,78,14
6/7/13,10:45:56,69,55,11
6/8/13,11:45:56,66,63,15
6/9/13,12:45:56,66,80,2
6/10/13,13:45:56,69,64,9
6/11/13,14:45:56,65,56,11
6/12/13,15:45:56,70,57,16
6/13/13,16:45:56,70,55,17
6/14/13,17:45:56,69,68,8
6/15/13,18:45:56,70,63,7
6/16/13,19:45:56,70,66,9
6/17/13,20:45:56,69,69,8
6/18/13,21:45:56,70,57,8
6/19/13,22:45:56,68,56,8
6/20/13,23:45:56,66,58,20
6/21/13,0:45:56,66,73,15
6/22/13,1:45:56,69,80,9
6/23/13,2:45:56,67,58,1
6/24/13,3:45:56,70,69,6
6/25/13,4:45:56,70,78,15
6/26/13,5:45:56,68,59,14
6/27/13,6:45:56,70,57,2
6/28/13,7:45:56,68,68,5
6/29/13,8:45:56,68,69,10
6/30/13,9:45:56,65,66,2
6/1/13,10:45:56,70,57,11
6/2/13,11:45:56,65,78,8
6/3/13,12:45:56,67,62,17
6/4/13,13:45:56,65,77,16
6/5/13,14:45:56,67,77,6
6/6/13,15:45:56,66,60,9
6/7/13,16:45:56,65,75,16
6/8/13,17:45:56,67,67,16
6/9/13,18:45:56,67,70,17
6/10/13,19:45:56,68,72,15
6/11/13,20:45:56,67,75,2
6/12/13,21:45:56,65,72,12
6/13/13,22:45:56,65,62,6
6/14/13,23:45:56,66,59,18
6/15/13,0:45:56,69,61,7
6/16/13,1:45:56,69,75,9
6/17/13,2:45:56,67,59,4
6/18/13,3:45:56,70,70,12
6/19/13,4:45:56,66,60,16
6/20/13,5:45:56,67,76,20
6/21/13,6:45:56,67,62,15
6/22/13,7:45:56,65,76,9
6/23/13,8:45:56,65,71,9
6/24/13,9:45:56,68,63,10
6/25/13,10:45:56,65,64,12
6/26/13,11:45:56,70,67,18
6/27/13,12:45:56,68,58,16
6/28/13,13:45:56,69,68,5
6/29/13,14:45:56,67,65,8
6/30/13,15:45:56,66,66,9
6/1/13,16:45:56,69,80,10
6/2/13,17:45:56,65,75,10
6/3/13,18:45:56,70,72,12
6/4/13,0:00:01,67,62,8
6/5/13,1:00:01,68,68,7
6/6/13,2:00:01,66,74,7
6/7/13,3:00:01,66,67,6
6/8/13,4:00:01,65,76,5
6/9/13,5:00:01,66,66,17
6/10/13,6:00:01,65,58,9
6/11/13,7:00:01,67,60,20
6/12/13,8:00:01,65,77,19
6/13/13,9:00:01,67,68,2
6/14/13,10:00:01,70,69,10
6/15/13,11:00:01,66,60,2
6/16/13,12:00:01,68,69,2
6/17/13,13:00:01,65,65,3
6/18/13,14:00:01,68,55,9
6/19/13,15:00:01,70,57,2
6/20/13,16:00:01,67,74,15
6/21/13,17:00:01,70,68,10
6/22/13,18:00:01,65,59,9
6/23/13,19:00:01,69,56,6
6/24/13,20:00:01,69,67,3
6/25/13,21:00:01,66,68,4
6/26/13,22:00:01,68,59,19
6/27/13,23:00:01,70,59,3
6/28/13,0:13:19,70,80,6
6/29/13,1:13:19,65,67,10
6/30/13,2:13:19,65,71,16
6/1/13,3:13:19,68,56,8
6/2/13,4:13:19,67,56,17
6/3/13,5:13:19,69,74,14
6/4/13,6:13:19,65,68,19
6/5/13,7:13:19,65,61,8
6/6/13,8:13:19,65,76,13
6/7/13,9:13:19,68,65,13
6/8/13,10:13:19,68,71,16
6/9/13,11:13:19,68,67,14
6/10/13,12:13:19,68,68,15
6/11/13,13:13:19,66,78,7
6/12/13,14:13:19,70,66,15
6/13/13,15:13:19,66,58,1
6/14/13,16:13:19,65,65,13
6/15/13,17:13:19,69,58,9
6/16/13,18:13:19,70,80,20
6/17/13,19:13:19,69,67,15
6/18/13,20:13:19,69,64,8
6/19/13,21:13:19,65,62,20
6/20/13,22:13:19,70,58,3
6/21/13,23:13:19,65,60,9
6/22/13,0:43:51,65,78,5
6/23/13,1:43:51,69,80,7
6/24/13,2:43:51,65,56,11
6/25/13,3:43:51,65,79,15
6/26/13,4:43:51,70,65,18
6/27/13,5:43:51,65,60,20
6/28/13,6:43:51,70,59,19
6/29/13,7:43:51,66,75,12
6/30/13,8:43:51,69,76,4
6/1/13,9:43:51,65,76,6
6/2/13,10:43:51,67,55,1
6/3/13,11:43:51,70,66,8
6/4/13,12:43:51,68,56,9
6/5/13,13:43:51,70,57,16
6/6/13,14:43:51,69,68,11
6/7/13,15:43:51,67,65,7
6/8/13,16:43:51,65,64,15
6/9/13,17:43:51,69,61,6
6/10/13,18:43:51,69,66,18
6/11/13,19:43:51,65,74,20
6/12/13,20:43:51,65,72,18
6/13/13,21:43:51,65,79,10
6/14/13,22:43:51,67,70,7
6/15/13,23:43:51,65,55,14
6/16/13,0:13:20,65,77,9
6/17/13,1:13:20,70,64,10
6/18/13,2:13:20,68,66,16
6/19/13,3:13:20,68,71,20
6/20/13,4:13:20,68,63,2
6/21/13,5:13:20,70,55,6
6/22/13,6:13:20,69,76,5
6/23/13,7:13:20,69,70,6
6/24/13,8:13:20,68,65,1
6/25/13,9:13:20,70,76,19
6/26/13,10:13:20,70,58,6
6/27/13,11:13:20,68,77,14
6/28/13,12:13:20,65,71,1
6/29/13,13:13:20,68,55,20
6/30/13,14:13:20,65,64,4
6/1/13,15:13:20,66,77,1
6/2/13,16:13:20,67,69,18
6/3/13,17:13:20,68,68,13
6/4/13,18:13:20,65,75,8
6/5/13,19:13:20,67,72,11
6/6/13,20:13:20,65,71,18
6/7/13,21:13:20,66,74,11
6/8/13,22:13:20,68,57,4
6/9/13,23:13:20,69,79,12
6/10/13,0:33:07,65,76,12
6/11/13,1:33:07,69,57,14
6/12/13,2:33:07,66,79,9
6/13/13,3:33:07,68,64,10
6/14/13,4:33:07,66,58,16
6/15/13,5:33:07,69,60,12
6/16/13,6:33:07,69,61,5
6/17/13,7:33:07,66,75,2
6/18/13,8:33:07,68,70,15
6/19/13,9:33:07,69,80,5
6/20/13,10:33:07,68,61,18
6/21/13,11:33:07,70,73,6
6/22/13,12:33:07,69,60,4
6/23/13,13:33:07,65,55,13
6/24/13,14:33:07,65,64,4
6/25/13,15:33:07,68,63,3
6/26/13,16:33:07,67,57,2
6/27/13,17:33:07,69,60,1
6/28/13,18:33:07,70,75,19
6/29/13,19:33:07,67,75,13
6/30/13,20:33:07,68,60,11
6/1/13,21:33:07,69,74,13
6/2/13,22:33:07,65,58,11
6/3/13,23:33:07,66,58,13
6/4/13,0:00:01,70,58,10
6/5/13,1:00:01,65,57,12
6/6/13,2:00:01,65,79,3
6/7/13,3:00:01,70,62,7
6/8/13,4:00:01,70,59,8
6/9/13,5:00:01,70,70,9
6/10/13,6:00:01,70,57,20
6/11/13,7:00:01,68,74,9
6/12/13,8:00:01,67,55,17
6/13/13,9:00:01,67,60,6
6/14/13,10:00:01,67,78,3
6/15/13,11:00:01,70,58,18
6/16/13,12:00:01,65,67,3
6/17/13,13:00:01,65,69,15
6/18/13,14:00:01,69,69,20
6/19/13,15:00:01,70,65,2
6/20/13,16:00:01,68,58,15
6/21/13,17:00:01,65,72,9
6/22/13,18:00:01,66,66,17
6/23/13,19:00:01,68,76,1
6/24/13,20:00:01,68,73,6
6/25/13,21:00:01,69,70,5
6/26/13,22:00:01,69,61,14
6/27/13,23:00:01,70,79,5
6/28/13,0:13:19,70,60,2
6/29/13,1:13:19,69,64,1
6/30/13,2:13:19,69,69,3
6/1/13,3:13:19,68,80,14
6/2/13,4:13:19,66,74,6
6/3/13,5:13:19,69,55,3
6/4/13,6:13:19,66,73,14
6/5/13,7:13:19,69,78,20
6/6/13,8:13:19,66,59,2
6/7/13,9:13:19,65,55,4
6/8/13,10:13:19,66,74,17
6/9/13,11:13:19,69,74,6
6/10/13,12:13:19,67,69,18
6/11/13,13:13:19,66,72,2
6/12/13,14:13:19,70,79,4
6/13/13,15:13:19,70,70,19
6/14/13,16:13:19,70,72,18
6/15/13,17:13:19,67,63,5
6/16/13,18:13:19,68,72,11
6/17/13,19:13:19,68,78,3
6/18/13,20:13:19,70,69,12
6/19/13,21:13:19,70,66,13
6/20/13,22:13:19,69,61,8
6/21/13,23:13:19,67,78,8
6/22/13,0:43:51,66,56,14
6/23/13,1:43:51,69,71,18
6/24/13,2:43:51,69,61,12
6/25/13,3:43:51,67,65,7
6/26/13,4:43:51,66,70,6
6/27/13,5:43:51,68,72,1
6/28/13,6:43:51,69,63,3
6/29/13,7:43:51,70,70,1
6/30/13,8:43:51,69,68,7
6/1/13,9:43:51,68,55,9
6/2/13,10:43:51,65,72,7
6/3/13,11:43:51,65,77,12
6/4/13,12:43:51,68,77,9
6/5/13,13:43:51,65,79,10
6/6/13,14:43:51,67,73,7
6/7/13,15:43:51,68,65,14
6/8/13,16:43:51,70,80,11
6/9/13,17:43:51,66,68,1
6/10/13,18:43:51,68,60,13
6/11/13,19:43:51,66,59,13
6/12/13,20:43:51,67,80,15
6/13/13,21:43:51,68,79,7
6/14/13,22:43:51,68,57,16
6/15/13,23:43:51,68,62,8
6/16/13,0:13:20,69,78,7
6/17/13,1:13:20,66,60,17
6/18/13,2:13:20,68,76,11
6/19/13,3:13:20,66,77,14
6/20/13,4:13:20,67,62,17
6/21/13,5:13:20,66,65,8
6/22/13,6:13:20,69,64,19
6/23/13,7:13:20,69,57,2
6/24/13,8:13:20,70,60,19
6/25/13,9:13:20,65,55,2
6/26/13,10:13:20,69,69,14
6/27/13,11:13:20,68,78,5
6/28/13,12:13:20,66,66,20
6/29/13,13:13:20,66,72,8
6/30/13,14:13:20,67,62,17
6/1/13,15:13:20,68,72,19
6/2/13,16:13:20,70,59,9
6/3/13,17:13:20,70,70,20
6/4/13,18:13:20,67,78,20
6/5/13,19:13:20,68,60,17
6/6/13,20:13:20,69,59,7
6/7/13,21:13:20,68,56,5
6/8/13,22:13:20,68,58,20
6/9/13,23:13:20,67,57,13
6/10/13,0:33:07,70,69,12
6/11/13,1:33:07,65,60,18
6/12/13,2:33:07,68,55,9
6/13/13,3:33:07,69,62,10
6/14/13,4:33:07,65,57,12
6/15/13,5:33:07,67,60,13
6/16/13,6:33:07,66,68,19
6/17/13,7:33:07,69,80,7
6/18/13,8:33:07,65,59,11
6/19/13,9:33:07,70,57,9
6/20/13,10:33:07,65,74,7
6/21/13,11:33:07,68,78,15
6/22/13,12:33:07,65,77,4
6/23/13,13:33:07,67,58,12
6/24/13,14:33:07,65,63,20
6/25/13,15:33:07,68,70,18
6/26/13,16:33:07,70,77,12
6/27/13,17:33:07,66,70,8
6/28/13,18:33:07,65,76,6
6/29/13,19:33:07,65,71,6
6/30/13,20:33:07,66,58,20
6/1/13,21:33:07,67,60,10
6/2/13,22:33:07,70,63,9
6/3/13,23:33:07,67,62,1
6/4/13,0:00:01,68,79,19
6/5/13,1:00:01,69,76,2
6/6/13,2:00:01,65,80,6
6/7/13,3:00:01,68,73,10
6/8/13,4:00:01,67,70,9
6/9/13,5:00:01,68,72,4
6/10/13,6:00:01,67,62,4
6/11/13,7:00:01,69,63,11
6/12/13,8:00:01,66,70,20
6/13/13,9:00:01,67,71,17
6/14/13,10:00:01,66,62,1
6/15/13,11:00:01,68,64,1
6/16/13,12:00:01,68,71,15
6/17/13,13:00:01,70,72,20
6/18/13,14:00:01,68,57,17
6/19/13,15:00:01,70,73,18
6/20/13,16:00:01,70,60,9
6/21/13,17:00:01,70,79,1
6/22/13,18:00:01,66,61,10
6/23/13,19:00:01,66,70,9
6/24/13,20:00:01,69,62,13
6/25/13,21:00:01,69,68,10
6/26/13,22:00:01,66,69,4
6/27/13,23:00:01,68,58,20
6/28/13,0:13:19,69,56,8
6/29/13,1:13:19,68,73,15
6/30/13,2:13:19,65,57,19
6/1/13,3:13:19,65,66,13
6/2/13,4:13:19,65,63,20
6/3/13,5:13:19,70,57,14
6/4/13,6:13:19,69,59,7
6/5/13,7:13:19,68,73,2
6/6/13,8:13:19,66,62,20
6/7/13,9:13:19,69,55,7
6/8/13,10:13:19,69,63,3
6/9/13,11:13:19,70,73,9
6/10/13,12:13:19,66,68,18
6/11/13,13:13:19,67,75,18
6/12/13,14:13:19,69,70,2
6/13/13,15:13:19,67,79,16
6/14/13,16:13:19,67,74,6
6/15/13,17:13:19,66,63,8
6/16/13,18:13:19,67,58,17
6/17/13,19:13:19,68,56,1
6/18/13,20:13:19,67,64,13
6/19/13,21:13:19,68,60,15
6/20/13,22:13:19,69,68,6
6/21/13,23:13:19,70,67,15
6/22/13,0:43:51,65,79,10
6/23/13,1:43:51,69,73,19
6/24/13,2:43:51,70,73,20
6/25/13,3:43:51,70,78,19
6/26/13,4:43:51,66,71,20
6/27/13,5:43:51,69,63,3
6/28/13,6:43:51,65,80,6
6/29/13,7:43:51,66,65,8
6/30/13,8:43:51,67,58,11
6/1/13,9:43:51,69,66,2
6/2/13,10:43:51,66,65,19
6/3/13,11:43:51,69,70,20
6/4/13,12:43:51,68,64,10
6/5/13,13:43:51,70,75,4
6/6/13,14:43:51,66,56,18
6/7/13,15:43:51,69,80,13
6/8/13,16:43:51,66,67,16
6/9/13,17:43:51,67,58,18
6/10/13,18:43:51,66,63,15
6/11/13,19:43:51,70,73,19
6/12/13,20:43:51,68,70,4
6/13/13,21:43:51,66,68,13
6/14/13,22:43:51,66,68,10
6/15/13,23:43:51,68,60,13
6/16/13,0:13:20,65,69,15
6/17/13,1:13:20,69,76,20
6/18/13,2:13:20,66,70,5
6/19/13,3:13:20,70,77,3
6/20/13,4:13:20,69,75,15
6/21/13,5:13:20,65,75,8
6/22/13,6:13:20,69,75,17
6/23/13,7:13:20,70,62,7
6/24/13,8:13:20,68,55,1
6/25/13,9:13:20,68,70,18
6/26/13,10:13:20,65,71,14
6/27/13,11:13:20,70,74,12
6/28/13,12:13:20,69,68,18
6/29/13,13:13:20,66,69,6
6/30/13,14:13:20,69,74,4
6/1/13,15:13:20,65,78,17
6/2/13,16:13:20,70,58,8
6/3/13,17:13:20,66,56,20
6/4/13,18:13:20,67,80,14
6/5/13,19:13:20,65,76,14
6/6/13,20:13:20,70,70,14
6/7/13,21:13:20,68,80,13
6/8/13,22:13:20,67,60,13
6/9/13,23:13:20,66,58,15
6/10/13,0:33:07,68,63,9
6/11/13,1:33:07,70,69,4
6/12/13,2:33:07,65,72,2
6/13/13,3:33:07,65,57,2
6/14/13,4:33:07,70,66,2
6/15/13,5:33:07,68,72,8
6/16/13,6:33:07,65,79,2
6/17/13,7:33:07,66,76,15
6/18/13,8:33:07,65,69,12
6/19/13,9:33:07,66,58,2
6/20/13,10:33:07,65,80,13
6/21/13,11:33:07,67,75,20
6/22/13,12:33:07,68,75,16
6/23/13,13:33:07,67,58,19
6/24/13,14:33:07,65,80,1
6/25/13,15:33:07,69,80,3
6/26/13,16:33:07,68,71,18
6/27/13,17:33:07,69,73,17
6/28/13,18:33:07,70,64,15
6/29/13,19:33:07,65,67,15
6/30/13,20:33:07,65,56,15
6/1/13,21:33:07,69,57,17
6/2/13,22:33:07,66,77,19
6/3/13,23:33:07,66,60,18
6/4/13,0:00:01,66,66,7
6/5/13,1:00:01,68,60,17
6/6/13,2:00:01,65,79,20
6/7/13,3:00:01,67,75,10
6/8/13,4:00:01,67,57,7
6/9/13,5:00:01,66,79,6
6/10/13,6:00:01,67,67,10
6/11/13,7:00:01,66,74,17
6/12/13,8:00:01,66,75,14
6/13/13,9:00:01,65,78,17
6/14/13,10:00:01,66,58,8
6/15/13,11:00:01,70,64,4
6/16/13,12:00:01,66,80,10
6/17/13,13:00:01,70,55,17
6/18/13,14:00:01,68,61,20
6/19/13,15:00:01,66,75,10
6/20/13,16:00:01,69,73,6
6/21/13,17:00:01,66,69,9
6/22/13,18:00:01,65,63,20
6/23/13,19:00:01,66,80,8
6/24/13,20:00:01,69,74,9
6/25/13,21:00:01,67,72,12
6/26/13,22:00:01,67,70,3
6/27/13,23:00:01,67,78,20
6/28/13,0:13:19,67,79,19
6/29/13,1:13:19,70,70,13
6/30/13,2:13:19,67,57,15
6/1/13,3:13:19,70,71,14
6/2/13,4:13:19,68,71,18
6/3/13,5:13:19,69,78,19
6/4/13,6:13:19,67,71,11
6/5/13,7:13:19,70,57,16
6/6/13,8:13:19,67,71,5
6/7/13,9:13:19,68,72,19
6/8/13,10:13:19,65,60,11
6/9/13,11:13:19,68,58,3
6/10/13,12:13:19,70,68,2
6/11/13,13:13:19,66,76,16
6/12/13,14:13:19,68,65,11
6/13/13,15:13:19,67,72,14
6/14/13,16:13:19,70,65,20
6/15/13,17:13:19,68,74,7
6/16/13,18:13:19,67,65,16
6/17/13,19:13:19,69,66,18
6/18/13,20:13:19,67,67,7
6/19/13,21:13:19,70,56,14
6/20/13,22:13:19,67,78,5
6/21/13,23:13:19,67,75,11
6/22/13,0:43:51,65,77,3
6/23/13,1:43:51,68,69,3
6/24/13,2:43:51,69,59,13
6/25/13,3:43:51,65,72,7
6/26/13,4:43:51,68,74,19
6/27/13,5:43:51,66,57,14
6/28/13,6:43:51,66,57,5
6/29/13,7:43:51,67,58,20
6/30/13,8:43:51,69,79,18
6/1/13,9:43:51,68,66,10
6/2/13,10:43:51,66,76,20
6/3/13,11:43:51,68,77,6
6/4/13,12:43:51,67,75,4
6/5/13,13:43:51,65,63,5
6/6/13,14:43:51,68,75,16
6/7/13,15:43:51,68,55,7
6/8/13,16:43:51,67,70,20
6/9/13,17:43:51,69,76,1
6/10/13,18:43:51,70,68,16
6/11/13,19:43:51,70,61,12
6/12/13,20:43:51,65,74,4
6/13/13,21:43:51,69,56,10
6/14/13,22:43:51,69,62,20
6/15/13,23:43:51,65,78,1
6/16/13,0:13:20,67,74,2
6/17/13,1:13:20,66,78,4
6/18/13,2:13:20,69,78,1
6/19/13,3:13:20,65,77,12
6/20/13,4:13:20,68,63,15
6/21/13,5:13:20,66,64,6
6/22/13,6:13:20,70,80,1
6/23/13,7:13:20,65,77,6
6/24/13,8:13:20,70,56,3
6/25/13,9:13:20,70,64,12
6/26/13,10:13:20,65,60,17
6/27/13,11:13:20,66,77,2
6/28/13,12:13:20,66,55,4
6/29/13,13:13:20,68,68,13
6/30/13,14:13:20,67,65,14
6/1/13,15:13:20,67,56,5
6/2/13,16:13:20,70,76,20
6/3/13,17:13:20,66,77,17
6/4/13,18:13:20,68,78,5
6/5/13,19:13:20,68,66,7
6/6/13,20:13:20,67,56,20
6/7/13,21:13:20,69,76,9
6/8/13,22:13:20,69,58,14
6/9/13,23:13:20,69,65,18
6/10/13,0:33:07,66,65,18
6/11/13,1:33:07,67,77,10
6/12/13,2:33:07,68,68,14
6/13/13,3:33:07,66,75,10
6/14/13,4:33:07,66,55,20
6/15/13,5:33:07,65,73,18
6/16/13,6:33:07,67,76,11
6/17/13,7:33:07,65,66,6
6/18/13,8:33:07,65,68,10
6/19/13,9:33:07,66,64,15
6/20/13,10:33:07,65,55,8
6/21/13,11:33:07,70,65,11
6/22/13,12:33:07,68,64,6
6/23/13,13:33:07,69,62,2
6/24/13,14:33:07,66,73,10
6/25/13,15:33:07,69,75,13
6/26/13,16:33:07,65,77,8
6/27/13,17:33:07,66,75,11
6/28/13,18:33:07,65,65,15
6/29/13,19:33:07,67,74,6
6/30/13,20:33:07,69,78,2
6/1/13,21:33:07,70,59,11
6/2/13,22:33:07,69,71,13
6/3/13,23:33:07,68,62,6
6/4/13,0:45:56,65,59,6
6/5/13,1:45:56,66,65,20
6/6/13,2:45:56,65,60,8
6/7/13,3:45:56,65,56,13
6/8/13,4:45:56,70,76,9
6/9/13,5:45:56,70,71,3
6/10/13,6:45:56,69,62,10
6/11/13,7:45:56,69,57,5
6/12/13,8:45:56,70,77,17
6/13/13,9:45:56,68,76,18
6/14/13,10:45:56,68,56,17
6/15/13,11:45:56,66,77,2
6/16/13,12:45:56,67,73,9
6/17/13,13:45:56,70,65,15
6/18/13,14:45:56,66,77,8
6/19/13,15:45:56,66,65,19
6/20/13,16:45:56,65,73,17
6/21/13,17:45:56,66,66,12
6/22/13,18:45:56,69,62,14
6/23/13,19:45:56,70,75,15
6/24/13,20:45:56,65,80,7
6/25/13,21:45:56,70,66,6
6/26/13,22:45:56,65,55,13
6/27/13,23:45:56,67,71,1
6/28/13,0:45:56,69,68,17
6/29/13,1:45:56,70,74,1
6/30/13,2:45:56,69,67,12
6/1/13,3:45:56,65,68,17
6/2/13,4:45:56,69,62,8
6/3/13,5:45:56,70,70,15
6/4/13,6:45:56,69,67,2
6/5/13,7:45:56,67,77,3
6/6/13,8:45:56,70,65,3
6/7/13,9:45:56,66,74,14
6/8/13,10:45:56,66,56,15
6/9/13,11:45:56,68,71,12
6/10/13,12:45:56,68,72,6
6/11/13,13:45:56,70,57,18
6/12/13,14:45:56,69,75,12
6/13/13,15:45:56,69,77,20
6/14/13,16:45:56,67,66,16
6/15/13,17:45:56,69,71,16
6/16/13,18:45:56,65,71,10
6/17/13,19:45:56,70,80,15
6/18/13,20:45:56,67,69,18
6/19/13,21:45:56,68,73,12
6/20/13,22:45:56,68,70,12
6/21/13,23:45:56,68,78,5
6/22/13,0:45:56,70,69,16
6/23/13,1:45:56,66,60,4
6/24/13,2:45:56,69,63,3
6/25/13,3:45:56,70,66,11
6/26/13,4:45:56,70,79,15
6/27/13,5:45:56,68,64,20
6/28/13,6:45:56,67,78,15
6/29/13,7:45:56,70,70,13
6/30/13,8:45:56,70,57,5
6/1/13,9:45:56,67,80,2
6/2/13,10:45:56,68,76,13
6/3/13,11:45:56,67,77,6
6/4/13,12:45:56,68,76,2
6/5/13,13:45:56,66,56,5
6/6/13,14:45:56,70,79,19
6/7/13,15:45:56,65,73,18
6/8/13,16:45:56,69,76,14
6/9/13,17:45:56,68,68,15
6/10/13,18:45:56,70,70,14
6/11/13,0:00:01,69,71,20
6/12/13,1:00:01,65,78,5
6/13/13,2:00:01,67,67,1
6/14/13,3:00:01,69,67,4
6/15/13,4:00:01,65,75,6
6/16/13,5:00:01,68,55,8
6/17/13,6:00:01,70,71,11
6/18/13,7:00:01,67,78,18
6/19/13,8:00:01,68,56,13
6/20/13,9:00:01,70,62,4
6/21/13,10:00:01,69,63,14
6/22/13,11:00:01,65,74,8
6/23/13,12:00:01,70,70,9
6/24/13,13:00:01,67,78,15
6/25/13,14:00:01,69,80,13
6/26/13,15:00:01,68,76,8
6/27/13,16:00:01,68,77,1
6/28/13,17:00:01,70,57,20
6/29/13,18:00:01,69,78,8
6/30/13,19:00:01,70,57,4
6/1/13,20:00:01,68,78,11
6/2/13,21:00:01,65,58,7
6/3/13,22:00:01,67,72,10
6/4/13,23:00:01,68,67,16
6/5/13,0:13:19,70,72,3
6/6/13,1:13:19,69,78,15
6/7/13,2:13:19,65,70,8
6/8/13,3:13:19,66,72,20
6/9/13,4:13:19,66,57,9
6/10/13,5:13:19,65,56,12
6/11/13,6:13:19,67,80,10
6/12/13,7:13:19,70,62,11
6/13/13,8:13:19,67,75,6
6/14/13,9:13:19,69,71,6
6/15/13,10:13:19,69,65,17
6/16/13,11:13:19,65,62,9
6/17/13,12:13:19,66,57,4
6/18/13,13:13:19,65,77,16
6/19/13,14:13:19,65,65,15
6/20/13,15:13:19,69,79,9
6/21/13,16:13:19,66,66,4
6/22/13,17:13:19,68,64,20
6/23/13,18:13:19,70,74,12
6/24/13,19:13:19,69,60,1
6/25/13,20:13:19,65,58,6
6/26/13,21:13:19,68,64,12
6/27/13,22:13:19,70,57,5
6/28/13,23:13:19,67,79,8
6/29/13,0:43:51,66,72,11
6/30/13,1:43:51,65,78,15
6/1/13,2:43:51,68,55,9
6/2/13,3:43:51,67,59,7
6/3/13,4:43:51,65,65,3
6/4/13,5:43:51,65,76,13
6/5/13,6:43:51,68,58,9
6/6/13,7:43:51,65,60,14
6/7/13,8:43:51,66,63,10
6/8/13,9:43:51,69,70,5
6/9/13,10:43:51,67,63,14
6/10/13,11:43:51,68,72,14
6/11/13,12:43:51,69,77,1
6/12/13,13:43:51,69,55,18
6/13/13,14:43:51,65,76,15
6/14/13,15:43:51,70,68,11
6/15/13,16:43:51,65,60,10
6/16/13,17:43:51,65,64,8
6/17/13,18:43:51,68,70,19
6/18/13,19:43:51,66,78,13
6/19/13,20:43:51,68,75,20
6/20/13,21:43:51,70,57,6
6/21/13,22:43:51,67,78,7
6/22/13,23:43:51,69,55,4
6/23/13,0:13:20,70,62,3
6/24/13,1:13:20,66,66,14
6/25/13,2:13:20,70,79,4
6/26/13,3:13:20,68,63,5
